API_WellNo,Cnty,Hole,SideTrck,Completion
31051263530000,51,26353,0,0
31051263540000,51,26354,0,0
31051263550000,51,26355,0,0
31051263560000,51,26356,0,0
31051263570000,51,26357,0,0
31051263580000,51,26358,0,0
31051263590000,51,26359,0,0
31051263600000,51,26360,0,0
31051263610000,51,26361,0,0
31051263660000,51,26366,0,0
31051263670000,51,26367,0,0
31051263680000,51,26368,0,0
31051265160000,51,26516,0,0
31051265170000,51,26517,0,0
31051265180000,51,26518,0,0
31051265200000,51,26520,0,0
31051615570000,51,61557,0,0
31051615580000,51,61558,0,0
31051615590000,51,61559,0,0
31051615600000,51,61560,0,0
31051616140000,51,61614,0,0
31051616260000,51,61626,0,0
31053010040000,53,1004,0,0
31053010250000,53,1025,0,0
31053010260000,53,1026,0,0
31053011720000,53,1172,0,0
31053011730000,53,1173,0,0
31053011740000,53,1174,0,0
31053011750000,53,1175,0,0
31053022090000,53,2209,0,0
31053039630000,53,3963,0,0
31053039700000,53,3970,0,0
31053039720000,53,3972,0,0
31053039810000,53,3981,0,0
31053039960000,53,3996,0,0
31053040020000,53,4002,0,0
31053040310000,53,4031,0,0
31053040320000,53,4032,0,0
31053040330000,53,4033,0,0
31053040450000,53,4045,0,0
31053040460000,53,4046,0,0
31053040470000,53,4047,0,0
31053040480000,53,4048,0,0
31053040490000,53,4049,0,0
31053040850000,53,4085,0,0
31053041850000,53,4185,0,0
31053044990000,53,4499,0,0
31053045000000,53,4500,0,0
31053045100000,53,4510,0,0
31053045560000,53,4556,0,0
31053067820000,53,6782,0,0
31053095780000,53,9578,0,0
31053154670000,53,15467,0,0
31053154680000,53,15468,0,0
31053161290000,53,16129,0,0
31053161300000,53,16130,0,0
31053194850000,53,19485,0,0
31053196020000,53,19602,0,0
31053196030000,53,19603,0,0
31053196040000,53,19604,0,0
31053204110000,53,20411,0,0
31053204400000,53,20440,0,0
31053216980000,53,21698,0,0
31053216990000,53,21699,0,0
31053217000000,53,21700,0,0
31053217020000,53,21702,0,0
31053217270000,53,21727,0,0
31053217280000,53,21728,0,0
31053217290000,53,21729,0,0
31053217300000,53,21730,0,0
31053227380000,53,22738,0,0
31053227390000,53,22739,0,0
31053228010000,53,22801,0,0
31053228020000,53,22802,0,0
31053228030000,53,22803,0,0
31053228160000,53,22816,0,0
31053228170000,53,22817,0,0
31053229210000,53,22921,0,0
31053229220000,53,22922,0,0
31053229230000,53,22923,0,0
31053229250000,53,22925,0,0
31053229260000,53,22926,0,0
31053229290000,53,22929,0,0
31053229300000,53,22930,0,0
31053229300001,53,22930,0,1
31053230480000,53,23048,0,0
31053230480001,53,23048,0,1
31053230490000,53,23049,0,0
31053230500000,53,23050,0,0
31053230500001,53,23050,0,1
31053230520000,53,23052,0,0
31053230600000,53,23060,0,0
31053230910000,53,23091,0,0
31053230980000,53,23098,0,0
31053231020000,53,23102,0,0
31053231260000,53,23126,0,0
31053231270000,53,23127,0,0
31053232320000,53,23232,0,0
31053232350000,53,23235,0,0
31053232360000,53,23236,0,0
31053232370000,53,23237,0,0
31053238010000,53,23801,0,0
31053238020000,53,23802,0,0
31053238030000,53,23803,0,0
31053238040000,53,23804,0,0
31053238050000,53,23805,0,0
31053238060000,53,23806,0,0
31053238390000,53,23839,0,0
31053238580000,53,23858,0,0
31053238590000,53,23859,0,0
31053238640000,53,23864,0,0
31053238650000,53,23865,0,0
31053238690000,53,23869,0,0
31053238700000,53,23870,0,0
31053238850000,53,23885,0,0
31053238860000,53,23886,0,0
31053238910000,53,23891,0,0
31053238930000,53,23893,0,0
31053239000000,53,23900,0,0
31053239010000,53,23901,0,0
31053239090000,53,23909,0,0
31053239100000,53,23910,0,0
31053239400000,53,23940,0,0
31053239400001,53,23940,0,1
31053239650000,53,23965,0,0
31053239720000,53,23972,0,0
31053260230000,53,26023,0,0
31053260400000,53,26040,0,0
31053260440000,53,26044,0,0
31053260440001,53,26044,0,1
31053260570000,53,26057,0,0
31053260640000,53,26064,0,0
31053260650000,53,26065,0,0
31053260760000,53,26076,0,0
31053260890000,53,26089,0,0
31053260890100,53,26089,1,0
31053261040000,53,26104,0,0
31053261040001,53,26104,0,1
31053261050000,53,26105,0,0
31053261050001,53,26105,0,1
31053261080000,53,26108,0,0
31053261590000,53,26159,0,0
31053262100000,53,26210,0,0
31053262100001,53,26210,0,1
31053262380000,53,26238,0,0
31053262510000,53,26251,0,0
31053262770000,53,26277,0,0
31053262800000,53,26280,0,0
31053262830000,53,26283,0,0
31053262830100,53,26283,1,0
31053262920000,53,26292,0,0
31053262930000,53,26293,0,0
31053263020000,53,26302,0,0
31053263030000,53,26303,0,0
31053263050000,53,26305,0,0
31053263250000,53,26325,0,0
31053263500000,53,26350,0,0
31053263620000,53,26362,0,0
31053264160000,53,26416,0,0
31053264420000,53,26442,0,0
31053264430000,53,26443,0,0
31053264650000,53,26465,0,0
31053264780000,53,26478,0,0
31053300000000,53,30000,0,0
31053300010000,53,30001,0,0
31053616380000,53,61638,0,0
31055006690000,55,669,0,0
31055006700000,55,670,0,0
31055006710000,55,671,0,0
31055006720000,55,672,0,0
31055006730000,55,673,0,0
31055006740000,55,674,0,0
31055018220000,55,1822,0,0
31055018230000,55,1823,0,0
31055018240000,55,1824,0,0
31055018250000,55,1825,0,0
31055018260000,55,1826,0,0
31055018270000,55,1827,0,0
31055018280000,55,1828,0,0
31055018290000,55,1829,0,0
31055038790000,55,3879,0,0
31055045020000,55,4502,0,0
31055047240000,55,4724,0,0
31055052920000,55,5292,0,0
31055067210000,55,6721,0,0
31055069150000,55,6915,0,0
31055069170000,55,6917,0,0
31055072420000,55,7242,0,0
31055072460000,55,7246,0,0
31055072480000,55,7248,0,0
31055072750000,55,7275,0,0
31055072760000,55,7276,0,0
31055072770000,55,7277,0,0
31055082420000,55,8242,0,0
31055082430000,55,8243,0,0
31055082440000,55,8244,0,0
31055109210000,55,10921,0,0
31055615430000,55,61543,0,0
31057008420000,57,842,0,0
31057008430000,57,843,0,0
31057210300000,57,21030,0,0
31057210310000,57,21031,0,0
31057210320000,57,21032,0,0
31057210330000,57,21033,0,0
31059210380000,59,21038,0,0
31059210390000,59,21039,0,0
31059270290000,59,27029,0,0
31059270300000,59,27030,0,0
31061210120000,61,21012,0,0
31061210130000,61,21013,0,0
31061210240000,61,21024,0,0
31061210250000,61,21025,0,0
31061210260000,61,21026,0,0
31061210270000,61,21027,0,0
31061210280000,61,21028,0,0
31061210290000,61,21029,0,0
31061210350000,61,21035,0,0
31061210400000,61,21040,0,0
31061210410000,61,21041,0,0
31061210420000,61,21042,0,0
31061210430000,61,21043,0,0
31061210440000,61,21044,0,0
31061210450000,61,21045,0,0
31061210460000,61,21046,0,0
31061210470000,61,21047,0,0
31061210480000,61,21048,0,0
31061210490000,61,21049,0,0
31061210500000,61,21050,0,0
31061210510000,61,21051,0,0
31061210520000,61,21052,0,0
31061210530000,61,21053,0,0
31061210540000,61,21054,0,0
31061210550000,61,21055,0,0
31061210560000,61,21056,0,0
31061210570000,61,21057,0,0
31061210580000,61,21058,0,0
31061210590000,61,21059,0,0
31061210600000,61,21060,0,0
31061210610000,61,21061,0,0
31061210620000,61,21062,0,0
31061210630000,61,21063,0,0
31061210640000,61,21064,0,0
31061210650000,61,21065,0,0
31061210660000,61,21066,0,0
31061210670000,61,21067,0,0
31061210680000,61,21068,0,0
31061210690000,61,21069,0,0
31061210710000,61,21071,0,0
31061210720000,61,21072,0,0
31061210730000,61,21073,0,0
31061210740000,61,21074,0,0
31061210750000,61,21075,0,0
31061210760000,61,21076,0,0
31061210780000,61,21078,0,0
31061210790000,61,21079,0,0
31061210800000,61,21080,0,0
31061210810000,61,21081,0,0
31061210820000,61,21082,0,0
31061210830000,61,21083,0,0
31061210840000,61,21084,0,0
31061210850000,61,21085,0,0
31061210860000,61,21086,0,0
31061210870000,61,21087,0,0
31061210880000,61,21088,0,0
31061210890000,61,21089,0,0
31061210900000,61,21090,0,0
31061210910000,61,21091,0,0
31061210920000,61,21092,0,0
31061210930000,61,21093,0,0
31061210940000,61,21094,0,0
31061210950000,61,21095,0,0
31061210960000,61,21096,0,0
31061210970000,61,21097,0,0
31061210980000,61,21098,0,0
31061210990000,61,21099,0,0
31061236010000,61,23601,0,0
31061236020000,61,23602,0,0
31061236030000,61,23603,0,0
31061236040000,61,23604,0,0
31061236050000,61,23605,0,0
31061236060000,61,23606,0,0
31061236110000,61,23611,0,0
31061236120000,61,23612,0,0
31061236130000,61,23613,0,0
31061236140000,61,23614,0,0
31061236150000,61,23615,0,0
31061236160000,61,23616,0,0
31061236170000,61,23617,0,0
31061236180000,61,23618,0,0
31061236190000,61,23619,0,0
31061236200000,61,23620,0,0
31061236210000,61,23621,0,0
31061236220000,61,23622,0,0
31061236230000,61,23623,0,0
31061236240000,61,23624,0,0
31061236280000,61,23628,0,0
31061236290000,61,23629,0,0
31061236300000,61,23630,0,0
31061236310000,61,23631,0,0
31061236320000,61,23632,0,0
31061236330000,61,23633,0,0
31061236340000,61,23634,0,0
31061236350000,61,23635,0,0
31061236360000,61,23636,0,0
31061236370000,61,23637,0,0
31061236380000,61,23638,0,0
31061236390000,61,23639,0,0
31061236400000,61,23640,0,0
31061236410000,61,23641,0,0
31061236420000,61,23642,0,0
31061236430000,61,23643,0,0
31061236440000,61,23644,0,0
31061236450000,61,23645,0,0
31061236460000,61,23646,0,0
31061236470000,61,23647,0,0
31061236570000,61,23657,0,0
31061236750000,61,23675,0,0
31061236760000,61,23676,0,0
31061236770000,61,23677,0,0
31061236780000,61,23678,0,0
31061236890000,61,23689,0,0
31061236980000,61,23698,0,0
31061236990000,61,23699,0,0
31061237000000,61,23700,0,0
31061237010000,61,23701,0,0
31061237020000,61,23702,0,0
31061237030000,61,23703,0,0
31061237040000,61,23704,0,0
31061237050000,61,23705,0,0
31061237060000,61,23706,0,0
31061237070000,61,23707,0,0
31061237080000,61,23708,0,0
31061237080001,61,23708,0,1
31061237090000,61,23709,0,0
31061237100000,61,23710,0,0
31061237110000,61,23711,0,0
31061237120000,61,23712,0,0
31061237130000,61,23713,0,0
31061237140000,61,23714,0,0
31061237150000,61,23715,0,0
31061237160000,61,23716,0,0
31061237170000,61,23717,0,0
31061237180000,61,23718,0,0
31061237190000,61,23719,0,0
31061237200000,61,23720,0,0
31061237210000,61,23721,0,0
31061237210001,61,23721,0,1
31061237220000,61,23722,0,0
31061237230000,61,23723,0,0
31061237230001,61,23723,0,1
31061237240000,61,23724,0,0
31061237250000,61,23725,0,0
31061237250001,61,23725,0,1
31061237260000,61,23726,0,0
31061237270000,61,23727,0,0
31061237280000,61,23728,0,0
31061237280001,61,23728,0,1
31061237290000,61,23729,0,0
31061237290001,61,23729,0,1
31061237300000,61,23730,0,0
31061237300001,61,23730,0,1
31061237310000,61,23731,0,0
31061237310001,61,23731,0,1
31061237350000,61,23735,0,0
31061237360000,61,23736,0,0
31061237370000,61,23737,0,0
31061237380000,61,23738,0,0
31061237390000,61,23739,0,0
31061237400000,61,23740,0,0
31061237410000,61,23741,0,0
31061237420000,61,23742,0,0
31061237430000,61,23743,0,0
31061237440000,61,23744,0,0
31061237450000,61,23745,0,0
31061237460000,61,23746,0,0
31061237470000,61,23747,0,0
31061237480000,61,23748,0,0
31061237490000,61,23749,0,0
31061237500000,61,23750,0,0
31061237510000,61,23751,0,0
31061237520000,61,23752,0,0
31061237530000,61,23753,0,0
31061237540000,61,23754,0,0
31061237550000,61,23755,0,0
31061237560000,61,23756,0,0
31061237560001,61,23756,0,1
31061237570000,61,23757,0,0
31061237570001,61,23757,0,1
31061237580000,61,23758,0,0
31061237580001,61,23758,0,1
31061237610000,61,23761,0,0
31061237640000,61,23764,0,0
31061237650000,61,23765,0,0
31061237700000,61,23770,0,0
31061237710000,61,23771,0,0
31061237770000,61,23777,0,0
31061237770001,61,23777,0,1
31061237780000,61,23778,0,0
31061237790000,61,23779,0,0
31061237800000,61,23780,0,0
31061237810000,61,23781,0,0
31061237810001,61,23781,0,1
31061237870000,61,23787,0,0
31061270190000,61,27019,0,0
31061270190001,61,27019,0,1
31061270190002,61,27019,0,2
31061300000000,61,30000,0,0
31061300010000,61,30001,0,0
31061300020000,61,30002,0,0
31061300030000,61,30003,0,0
31061300040000,61,30004,0,0
31061300050000,61,30005,0,0
31061300060000,61,30006,0,0
31061300070000,61,30007,0,0
31061300080000,61,30008,0,0
31061300090000,61,30009,0,0
31061300100000,61,30010,0,0
31061300110000,61,30011,0,0
31063010390000,63,1039,0,0
31063010420000,63,1042,0,0
31063013350000,63,1335,0,0
31063038520000,63,3852,0,0
31063040630000,63,4063,0,0
31063047190000,63,4719,0,0
31063066670000,63,6667,0,0
31063066690000,63,6669,0,0
31063072410000,63,7241,0,0
31063072640000,63,7264,0,0
31063072650000,63,7265,0,0
31063072660000,63,7266,0,0
31063072670000,63,7267,0,0
31063162630000,63,16263,0,0
31063528790000,63,52879,0,0
31065006800000,65,680,0,0
31065006810000,65,681,0,0
31065006820000,65,682,0,0
31065006830000,65,683,0,0
31065006840000,65,684,0,0
31065006850000,65,685,0,0
31065006860000,65,686,0,0
31065006870000,65,687,0,0
31065006880000,65,688,0,0
31065006890000,65,689,0,0
31065006900000,65,690,0,0
31065006910000,65,691,0,0
31065006920000,65,692,0,0
31065006930000,65,693,0,0
31065006940000,65,694,0,0
31065006950000,65,695,0,0
31065006960000,65,696,0,0
31065006970000,65,697,0,0
31065006980000,65,698,0,0
31065006990000,65,699,0,0
31065007000000,65,700,0,0
31065007010000,65,701,0,0
31065007020000,65,702,0,0
31065007030000,65,703,0,0
31065007040000,65,704,0,0
31065007050000,65,705,0,0
31065007060000,65,706,0,0
31065007070000,65,707,0,0
31065007080000,65,708,0,0
31065007090000,65,709,0,0
31065007100000,65,710,0,0
31065008820000,65,882,0,0
31065008830000,65,883,0,0
31065010270000,65,1027,0,0
31065010280000,65,1028,0,0
31065010290000,65,1029,0,0
31065010300000,65,1030,0,0
31065010310000,65,1031,0,0
31065010330000,65,1033,0,0
31065010380000,65,1038,0,0
31065011760000,65,1176,0,0
31065011770000,65,1177,0,0
31065011780000,65,1178,0,0
31065011790000,65,1179,0,0
31065011800000,65,1180,0,0
31065011810000,65,1181,0,0
31065011820000,65,1182,0,0
31065011830000,65,1183,0,0
31065011840000,65,1184,0,0
31065011850000,65,1185,0,0
31065011860000,65,1186,0,0
31065011870000,65,1187,0,0
31065011880000,65,1188,0,0
31065011890000,65,1189,0,0
31065011900000,65,1190,0,0
31065022920000,65,2292,0,0
31065022930000,65,2293,0,0
31065023620000,65,2362,0,0
31065033040000,65,3304,0,0
31065039280000,65,3928,0,0
31065039550000,65,3955,0,0
31065039570000,65,3957,0,0
31065088800000,65,8880,0,0
31065119500000,65,11950,0,0
31065160180000,65,16018,0,0
31065195730000,65,19573,0,0
31065195780000,65,19578,0,0
31065196080000,65,19608,0,0
31065230900000,65,23090,0,0
31065615480000,65,61548,0,0
31065615530000,65,61553,0,0
31065619580000,65,61958,0,0
31067008030000,67,803,0,0
31067008040000,67,804,0,0
31067008050000,67,805,0,0
31067008060000,67,806,0,0
31067008070000,67,807,0,0
31067008080000,67,808,0,0
31067008090000,67,809,0,0
31067008100000,67,810,0,0
31067008110000,67,811,0,0
31067008120000,67,812,0,0
31067008130000,67,813,0,0
31067008840000,67,884,0,0
31067008850000,67,885,0,0
31067008860000,67,886,0,0
31067008870000,67,887,0,0
31067008880000,67,888,0,0
31067009330000,67,933,0,0
31067009340000,67,934,0,0
31067009350000,67,935,0,0
31067009360000,67,936,0,0
31067009370000,67,937,0,0
31067009380000,67,938,0,0
31067009390000,67,939,0,0
31067010100000,67,1010,0,0
31067018760000,67,1876,0,0
31067018770000,67,1877,0,0
31067023660000,67,2366,0,0
31067023670000,67,2367,0,0
31067023680000,67,2368,0,0
31067023690000,67,2369,0,0
31067023700000,67,2370,0,0
31067023710000,67,2371,0,0
31067023720000,67,2372,0,0
31067023730000,67,2373,0,0
31067023740000,67,2374,0,0
31067023750000,67,2375,0,0
31067023760000,67,2376,0,0
31067023770000,67,2377,0,0
31067023780000,67,2378,0,0
31067023790000,67,2379,0,0
31067023800000,67,2380,0,0
31067023810000,67,2381,0,0
31067023820000,67,2382,0,0
31067023830000,67,2383,0,0
31067023840000,67,2384,0,0
31067023850000,67,2385,0,0
31067023860000,67,2386,0,0
31067023870000,67,2387,0,0
31067023880000,67,2388,0,0
31067023890000,67,2389,0,0
31067023900000,67,2390,0,0
31067023910000,67,2391,0,0
31067023920000,67,2392,0,0
31067023930000,67,2393,0,0
31067023940000,67,2394,0,0
31067023950000,67,2395,0,0
31067023960000,67,2396,0,0
31067023970000,67,2397,0,0
31067023980000,67,2398,0,0
31067023990000,67,2399,0,0
31067024010000,67,2401,0,0
31067024020000,67,2402,0,0
31067024030000,67,2403,0,0
31067024040000,67,2404,0,0
31067024050000,67,2405,0,0
31067024060000,67,2406,0,0
31067024070000,67,2407,0,0
31067024080000,67,2408,0,0
31067024090000,67,2409,0,0
31067024100000,67,2410,0,0
31067024110000,67,2411,0,0
31067024120000,67,2412,0,0
31067024130000,67,2413,0,0
31067024140000,67,2414,0,0
31067024150000,67,2415,0,0
31067024160000,67,2416,0,0
31067024170000,67,2417,0,0
31067024180000,67,2418,0,0
31067024190000,67,2419,0,0
31067024200000,67,2420,0,0
31067024210000,67,2421,0,0
31067024220000,67,2422,0,0
31067032850000,67,3285,0,0
31067032860000,67,3286,0,0
31067032870000,67,3287,0,0
31067032880000,67,3288,0,0
31067046120000,67,4612,0,0
31067049020000,67,4902,0,0
31067049550000,67,4955,0,0
31067112140000,67,11214,0,0
31067116540000,67,11654,0,0
31067116550000,67,11655,0,0
31067117270000,67,11727,0,0
31067117460000,67,11746,0,0
31067117470000,67,11747,0,0
31067119460000,67,11946,0,0
31067121480000,67,12148,0,0
31067121630000,67,12163,0,0
31067124170000,67,12417,0,0
31067150320000,67,15032,0,0
31067155840000,67,15584,0,0
31067174200000,67,17420,0,0
31067174210000,67,17421,0,0
31067213320000,67,21332,0,0
31067213330000,67,21333,0,0
31067213340000,67,21334,0,0
31067213350000,67,21335,0,0
31067213360000,67,21336,0,0
31067214710000,67,21471,0,0
31067228090000,67,22809,0,0
31067228970000,67,22897,0,0
31067228980000,67,22898,0,0
31067229650000,67,22965,0,0
31067229650100,67,22965,1,0
31067229660000,67,22966,0,0
31067229700000,67,22970,0,0
31067229710000,67,22971,0,0
31067229710100,67,22971,1,0
31067229710200,67,22971,2,0
31067231660000,67,23166,0,0
31067238570000,67,23857,0,0
31067238610000,67,23861,0,0
31067238620000,67,23862,0,0
31067238630000,67,23863,0,0
31067238680000,67,23868,0,0
31067238880000,67,23888,0,0
31067238940000,67,23894,0,0
31067238950000,67,23895,0,0
31067239150000,67,23915,0,0
31067262070000,67,26207,0,0
31067500060000,67,50006,0,0
31067529350000,67,52935,0,0
31067529360000,67,52936,0,0
31067529370000,67,52937,0,0
31067529380000,67,52938,0,0
31067529390000,67,52939,0,0
31067529400000,67,52940,0,0
31067529410000,67,52941,0,0
31067529420000,67,52942,0,0
31067529430000,67,52943,0,0
31067529440000,67,52944,0,0
31067529450000,67,52945,0,0
31067529460000,67,52946,0,0
31067529470000,67,52947,0,0
31067529480000,67,52948,0,0
31067529490000,67,52949,0,0
31067529500000,67,52950,0,0
31067529510000,67,52951,0,0
31067529520000,67,52952,0,0
31067529530000,67,52953,0,0
31067529540000,67,52954,0,0
31067529550000,67,52955,0,0
31067529560000,67,52956,0,0
31067529570000,67,52957,0,0
31067529580000,67,52958,0,0
31067529590000,67,52959,0,0
31067529600000,67,52960,0,0
31067529610000,67,52961,0,0
31067529620000,67,52962,0,0
31067529630000,67,52963,0,0
31067529640000,67,52964,0,0
31067529650000,67,52965,0,0
31067529660000,67,52966,0,0
31067529670000,67,52967,0,0
31067529680000,67,52968,0,0
31067529690000,67,52969,0,0
31067529700000,67,52970,0,0
31067529710000,67,52971,0,0
31067529720000,67,52972,0,0
31067529730000,67,52973,0,0
31067529740000,67,52974,0,0
31067529750000,67,52975,0,0
31067529760000,67,52976,0,0
31067529770000,67,52977,0,0
31067529780000,67,52978,0,0
31067529790000,67,52979,0,0
31067529800000,67,52980,0,0
31067529810000,67,52981,0,0
31067529820000,67,52982,0,0
31067529830000,67,52983,0,0
31067529840000,67,52984,0,0
31067529850000,67,52985,0,0
31067529860000,67,52986,0,0
31067529870000,67,52987,0,0
31067529880000,67,52988,0,0
31067529890000,67,52989,0,0
31067529900000,67,52990,0,0
31067529910000,67,52991,0,0
31067529920000,67,52992,0,0
31067529930000,67,52993,0,0
31067529940000,67,52994,0,0
31067529950000,67,52995,0,0
31067529960000,67,52996,0,0
31067529970000,67,52997,0,0
31067529980000,67,52998,0,0
31067529990000,67,52999,0,0
31067542510000,67,54251,0,0
31067542520000,67,54252,0,0
31067542540000,67,54254,0,0
31067542550000,67,54255,0,0
31067542560000,67,54256,0,0
31067542570000,67,54257,0,0
31067542580000,67,54258,0,0
31067542590000,67,54259,0,0
31067542600000,67,54260,0,0
31067542610000,67,54261,0,0
31067542620000,67,54262,0,0
31067542630000,67,54263,0,0
31067542640000,67,54264,0,0
31067542650000,67,54265,0,0
31067542660000,67,54266,0,0
31067542670000,67,54267,0,0
31067542680000,67,54268,0,0
31067542690000,67,54269,0,0
31067542700000,67,54270,0,0
31067542710000,67,54271,0,0
31067542720000,67,54272,0,0
31067542730000,67,54273,0,0
31067542740000,67,54274,0,0
31067542750000,67,54275,0,0
31067542760000,67,54276,0,0
31067542770000,67,54277,0,0
31067542780000,67,54278,0,0
31067542790000,67,54279,0,0
31067542800000,67,54280,0,0
31067542810000,67,54281,0,0
31067542820000,67,54282,0,0
31067542830000,67,54283,0,0
31067542840000,67,54284,0,0
31067542850000,67,54285,0,0
31067542860000,67,54286,0,0
31067542870000,67,54287,0,0
31067542880000,67,54288,0,0
31067542890000,67,54289,0,0
31067542900000,67,54290,0,0
31067542910000,67,54291,0,0
31067542920000,67,54292,0,0
31067542930000,67,54293,0,0
31067542940000,67,54294,0,0
31067542950000,67,54295,0,0
31067542960000,67,54296,0,0
31067542970000,67,54297,0,0
31067542980000,67,54298,0,0
31067542990000,67,54299,0,0
31067543000000,67,54300,0,0
31067543010000,67,54301,0,0
31067543020000,67,54302,0,0
31067543030000,67,54303,0,0
31067543040000,67,54304,0,0
31067543050000,67,54305,0,0
31067543060000,67,54306,0,0
31067543070000,67,54307,0,0
31067543080000,67,54308,0,0
31067543090000,67,54309,0,0
31067543100000,67,54310,0,0
31067543110000,67,54311,0,0
31067543120000,67,54312,0,0
31067543130000,67,54313,0,0
31067543140000,67,54314,0,0
31067543150000,67,54315,0,0
31067543160000,67,54316,0,0
31067543170000,67,54317,0,0
31067543180000,67,54318,0,0
31067543190000,67,54319,0,0
31067543200000,67,54320,0,0
31067543210000,67,54321,0,0
31067543220000,67,54322,0,0
31067543230000,67,54323,0,0
31067543240000,67,54324,0,0
31067543250000,67,54325,0,0
31067543260000,67,54326,0,0
31067543270000,67,54327,0,0
31067543280000,67,54328,0,0
31067543290000,67,54329,0,0
31067543300000,67,54330,0,0
31067543540000,67,54354,0,0
31067543680000,67,54368,0,0
31067543710000,67,54371,0,0
31067615550000,67,61555,0,0
31067615560000,67,61556,0,0
31067615720000,67,61572,0,0
31067615730000,67,61573,0,0
31067615740000,67,61574,0,0
31067615750000,67,61575,0,0
31067615760000,67,61576,0,0
31067615770000,67,61577,0,0
31067615780000,67,61578,0,0
31067615790000,67,61579,0,0
31067615800000,67,61580,0,0
31067615810000,67,61581,0,0
31067615820000,67,61582,0,0
31067615920000,67,61592,0,0
31067615940000,67,61594,0,0
31067615950000,67,61595,0,0
31067616080000,67,61608,0,0
31069006200000,69,620,0,0
31069006230000,69,623,0,0
31069006240000,69,624,0,0
31069006250000,69,625,0,0
31069006290000,69,629,0,0
31069006660000,69,666,0,0
31069006670000,69,667,0,0
31069006680000,69,668,0,0
31069008890000,69,889,0,0
31069008900000,69,890,0,0
31069008910000,69,891,0,0
31069008920000,69,892,0,0
31069008930000,69,893,0,0
31069008940000,69,894,0,0
31069008960000,69,896,0,0
31069008970000,69,897,0,0
31069008980000,69,898,0,0
31069008990000,69,899,0,0
31069009000000,69,900,0,0
31069009010000,69,901,0,0
31069009020000,69,902,0,0
31069009030000,69,903,0,0
31069009040000,69,904,0,0
31069009050000,69,905,0,0
31069009060000,69,906,0,0
31069009070000,69,907,0,0
31069009080000,69,908,0,0
31069009090000,69,909,0,0
31069009100000,69,910,0,0
31069009270000,69,927,0,0
31069009430000,69,943,0,0
31069009660000,69,966,0,0
31069009680000,69,968,0,0
31069009710000,69,971,0,0
31069010110000,69,1011,0,0
31069010120000,69,1012,0,0
31069010140000,69,1014,0,0
31069010150000,69,1015,0,0
31069010160000,69,1016,0,0
31069012750000,69,1275,0,0
31069013020000,69,1302,0,0
31069013030000,69,1303,0,0
31069013040000,69,1304,0,0
31069013050000,69,1305,0,0
31069013060000,69,1306,0,0
31069013070000,69,1307,0,0
31069013080000,69,1308,0,0
31069013090000,69,1309,0,0
31069013100000,69,1310,0,0
31069013110000,69,1311,0,0
31069013120000,69,1312,0,0
31069013130000,69,1313,0,0
31069013140000,69,1314,0,0
31069013150000,69,1315,0,0
31069013160000,69,1316,0,0
31069013170000,69,1317,0,0
31069013180000,69,1318,0,0
31069013190000,69,1319,0,0
31069013200000,69,1320,0,0
31069013210000,69,1321,0,0
31069013230000,69,1323,0,0
31069013240000,69,1324,0,0
31069013250000,69,1325,0,0
31069013320000,69,1332,0,0
31069018480000,69,1848,0,0
31069018490000,69,1849,0,0
31069018500000,69,1850,0,0
31069018510000,69,1851,0,0
31069018520000,69,1852,0,0
31069018530000,69,1853,0,0
31069018540000,69,1854,0,0
31069018550000,69,1855,0,0
31069018560000,69,1856,0,0
31069018580000,69,1858,0,0
31069018590000,69,1859,0,0
31069018600000,69,1860,0,0
31069018610000,69,1861,0,0
31069018620000,69,1862,0,0
31069018630000,69,1863,0,0
31069018640000,69,1864,0,0
31069018650000,69,1865,0,0
31069018660000,69,1866,0,0
31069018670000,69,1867,0,0
31069018680000,69,1868,0,0
31069022120000,69,2212,0,0
31069022130000,69,2213,0,0
31069022140000,69,2214,0,0
31069022150000,69,2215,0,0
31069022160000,69,2216,0,0
31069022170000,69,2217,0,0
31069022180000,69,2218,0,0
31069022190000,69,2219,0,0
31069022200000,69,2220,0,0
31069022210000,69,2221,0,0
31069022220000,69,2222,0,0
31069022230000,69,2223,0,0
31069022240000,69,2224,0,0
31069022250000,69,2225,0,0
31069022260000,69,2226,0,0
31069022270000,69,2227,0,0
31069022280000,69,2228,0,0
31069022290000,69,2229,0,0
31069022300000,69,2230,0,0
31069022310000,69,2231,0,0
31069022320000,69,2232,0,0
31069022330000,69,2233,0,0
31069022340000,69,2234,0,0
31069022350000,69,2235,0,0
31069022360000,69,2236,0,0
31069022370000,69,2237,0,0
31069022380000,69,2238,0,0
31069022390000,69,2239,0,0
31069022400000,69,2240,0,0
31069022410000,69,2241,0,0
31069022420000,69,2242,0,0
31069022430000,69,2243,0,0
31069022440000,69,2244,0,0
31069023280000,69,2328,0,0
31069023290000,69,2329,0,0
31069023300000,69,2330,0,0
31069023310000,69,2331,0,0
31069023320000,69,2332,0,0
31069023330000,69,2333,0,0
31069023340000,69,2334,0,0
31069023350000,69,2335,0,0
31069023360000,69,2336,0,0
31069023370000,69,2337,0,0
31069023380000,69,2338,0,0
31069023390000,69,2339,0,0
31069023400000,69,2340,0,0
31069023410000,69,2341,0,0
31069023420000,69,2342,0,0
31069023430000,69,2343,0,0
31069023440000,69,2344,0,0
31069023450000,69,2345,0,0
31069023460000,69,2346,0,0
31069023470000,69,2347,0,0
31069023480000,69,2348,0,0
